ID,Tipo de inmueble,Precio (admin_included),Estrato,Baños,Habitaciones,Parqueaderos,Area,Area Privada,Piso,Facilities,Descripción,Antiguedad,Estado
191955965.0,Apartamento,3500000.0,4.0,2.0,2.0,1.0,47.0,47.0,0.0,"Alarma, Ascensor, Calentador, Cerca centro comercial, Citófono, Gimnasio, Sobre vía principal, Terraza, Trans. Público cercano, Vigilancia, Vista panorámica, Zona Comercial, Zona Residencial","Excelente apto para estrenar!!! cuenta con dos alcobas, dos baños, pisos laminados, encortinado, sala comedor, cocina integral,  el conjunto cuenta con  gimnasio, rampa de acceso para personas en condición de discapacidad, salón de juegos multiples, coworking, salón infantil, terraza con BBQ y salón multiple.",1 a 8 años,
7714058.0,Habitación,300000.0,,1.0,1.0,,12.0,12.0,0.0,,Arriendo habitación pequeña económica cerca de galerías y U Nacional Para persona que trabaje servicios básicos incluídos excelente ubicación,,
191415211.0,Habitación,600000.0,3.0,1.0,1.0,,12.0,12.0,0.0,,No visitas. No mascotas. Entradas y salidas libres. TM. Universidades. Centros Comerciales. Parques. Puede cocinar. Puede lavar. WiFi. Una sola persona. Zona segura.,más de 30 años,
191647091.0,Habitación,800000.0,4.0,1.0,1.0,,32.0,32.0,1.0,,"Habitación, privada baño exclusivo , patio,todos los servicios incluidos",1 a 8 años,
192014400.0,Apartamento,1650000.0,4.0,1.0,1.0,,20.0,,0.0,,Apartamento Arriendo 20 mts Cundinamarca BOGOTÁ BELALCAZAR Código Coninsa:74231,,Buen estado
191213280.0,Apartaestudio,1800000.0,4.0,2.0,1.0,1.0,60.0,50.45,2.0,"Ascensor, Calentador, Citófono, Cocina Integral, Cocina tipo Americano, Depósito / Bodega, Garaje(s), Gimnasio, Instalación de gas, Parqueadero Visitantes, Salón Comunal, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Zona de lavandería","Apartamento con mucha luz, se entrega encortinado y cuenta con un deposito, muy bien ubicado cerca de centros comerciales y vías principales como la calle 26 y la avenida caracas.",1 a 8 años,
192008748.0,Apartamento,1350000.0,3.0,1.0,2.0,,45.0,,1.0,"Cocina Integral, Colegios / Universidades, Parques cercanos, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Vivienda Multifamiliar, Zona Residencial","APARTAMENTO PRIMER PISO, ACABADOS, COCINA INTEGRAL",16 a 30 años,
191907072.0,Apartamento,1900000.0,4.0,,,1.0,34.0,34.0,5.0,"Ascensor, Calentador, Citófono, Loft, Sobre vía principal, Trans. Público cercano, Zona de lavandería","Apartaestudio , 34 mtrs un solo ambiente , la habitacion esta separada por un mueble modular, baño privado, cocina abierta , zona de lavado independiente , 5to piso con ascensor , tiene deposito y parqueadero propio y cubierto",1 a 8 años,
191130213.0,Habitación,700000.0,4.0,1.0,,,12.0,12.0,1.0,,"Habitación amoblada y con ropa de cama,  ubicada a una cuadra de la Universidad Nacional. Baño compartido. Incluyendo servicio de lavandería y cocina compartida. Todos los servicios incluyendo wifi de Claro. Bien iluminada.",9 a 15 años,
191890295.0,Apartaestudio,700000.0,4.0,1.0,1.0,,15.0,15.0,0.0,"Calentador, Parques cercanos, Piso en Baldosa /  Mármol, Portería / Recepción, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Zona Residencial","ES UN APARTAESTUDIO CON BAÑO PRIVADO, ENTRADA INDEPENDIENTE SIN LAVADERO,  PARA UN CABALLERO QUE TRABAJE  POR FUERA TODO EL DIA. BARRIO QUINTA PAREDES CERCA CENTRO COMERCIAL SALITRE PLAZA ,  PLAZA CLARO Y GRAN ESTACION ES MUY PEQUEÑO CABE UNA CAMA, TIENE MUEBLE PARA ORGANIZA LA ROPA. PREPARAR ALIMENTOS LIGEROS POR NO CONTAR CON COCINA",16 a 30 años,
191792337.0,Habitación,470000.0,3.0,1.0,1.0,,6.0,6.0,2.0,,"Hola!! ☺️!!buscas habitación lugar tranquilo, cómodo y seguro? Se Arriendan habitaciones Galerías en ? NICOLAS DE FEDERMAN cerca al  CAN, Calle 26 parque Simon Bolívar, Universidad Nacional. ? amoblada ?️base cama, colchon,  closet y escritorio.  para una sola persona, No mascotas, ✅ 490.000 $560.000 $630.000, 620.000, 650.000 baño compartido ✅ todos los servicios incluidos agua caliente, luz, ?gas, internet WIFI, ?️zona de cocina y zona de lavadora y secadora ,? administración y aseo y desinfección  partes comunes de la casa todos los días.  ,,?️Seguridad de cámaras  Baño compartido? info 3204741811 WhatsApp.",menor a 1 año,
10856480.0,Apartamento,4800000.0,4.0,5.0,4.0,2.0,164.0,164.0,0.0,"Cocina Integral, Instalación de gas, Piso en Madera, Terraza, Trans. Público cercano, Vista panorámica, Zona Residencial, Área Urbana","Lindo apartamento en segundo piso, en Nicolas de Federman, totalmente independiente, con dos parqueaderos, este apartamento no paga administracion 4 habitaciones  cuarto y baño de servicio 5 baños sala comedor con terraza cocina a gas natural facilidades de transporte, se arrienda con aseguradora",9 a 15 años,
191591969.0,Casa,4200000.0,4.0,3.0,1.0,,240.0,240.0,0.0,"Cocina Integral, Instalación de gas, Terraza, Trans. Público cercano, Zona Residencial","Casa de 240 M2, de tres pisos, cuenta con salón amplio, depósito grande, espacio para oficinas, sala comedor, cocina integral a gas, calentador de acumulación, tres baños, pisos en cerámica y madera laminada. Cerca a Avenida Carrera 24, Park Way, Avenida Carrera 30, Transmilenio y zona residencial",16 a 30 años,
191983487.0,Apartaestudio,1300000.0,4.0,2.0,1.0,,40.0,,1.0,"Colegios / Universidades, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial",Apartaestudio Duplex excelente ubicacion a dos cuadras del Centro Comercial Galerias y a 3 cuadras de la Carrera 30. cerca a universidades y zona comercial. Servicio de Acueducto incluido en el precio del canon mensual,más de 30 años,
191256111.0,Apartamento,1600000.0,3.0,1.0,2.0,,40.0,40.0,3.0,"Citófono, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Instalación de gas, Parques cercanos, Piso en Baldosa /  Mármol, Supermercados / C.Comerciales, Terraza, Zona Comercial, Zona de lavandería, Zona Residencial","Apartamento de dos alcobas con closet, sala comedor, cocina integral con estufa  a gas, un baño con división en vidrio templado, zona de ropas , pisos en tableta cerámica , el edificio cuenta con cámaras, cerca  ala zona céntrica de Chapinero,  cerca a la Universidad, Javeriana, Piloto,  Externado, Manuela Beltrán y de los colegios Nueva Granda y Rosario Santo Domingo, con facilidad al transporte, muy buena iluminación natural,  El edificio cuenta con zona de BBQ CON TERRAZA , disponibles , NO TIENE GARAJE CANON $1.600.000 INCLUYE EL MANTENIMIENTO DE AREA COMUN.  Cel 3142485877",menor a 1 año,
10170666.0,Apartamento,2100000.0,4.0,1.0,1.0,,34.0,34.0,5.0,"Amoblado, Ascensor, Barra estilo americano, Caldera, Citófono, Colegios / Universidades, Garaje(s), Loft, Oficina de negocios, Parques cercanos, Portería / Recepción, Sala de internet, Supermercados / C.Comerciales, Terraza, Trans. Público cercano, Zona Comercial, Zona Residencial","Excelente apartamento amoblado tipo Loft ubicado en zona central de Bogotá. Cerca de universidades y zonas comerciales. Cuenta con todo lo necesario para tu estadía en perfectas condiciones, incluyendo servicios públicos, internet, televisión y teléfono. Queda en el último piso de un edifico nuevo con excelente vista a los cerros orientales de Bogotá. El edificio cuneta con zona coworking, ascensor, terraza, BBQ y parqueaderos comunales.",1 a 8 años,
191909091.0,Apartamento,4500000.0,5.0,3.0,4.0,1.0,164.0,164.0,7.0,"Ascensor, Barra estilo americano, Calentador, Chimenea, Citófono, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Duplex, En conjunto cerrado, Estudio, Garaje(s), Instalación de gas, Parques cercanos, PentHouse, Portería / Recepción, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Vivienda Multifamiliar, Zona de lavandería, Zona Residencial","¡El hogar de tus sueños te espera en Nicolás de Federman! Este espectacular pent-house dúplex está diseñado para quienes buscan comodidad, estilo y exclusividad en cada detalle. Al ingresar, te recibe una amplia sala-comedor integrada con la cocina, perfecta para compartir momentos inolvidables. Las alcobas del primer piso, llenas de luz natural, ofrecen un ambiente cálido y acogedor, complementadas con un práctico estudio para trabajar o estudiar desde casa. En el segundo piso, descubre una terraza con cubierta corrediza que te permite disfrutar en cualquier clima, un jacuzzi para relajarte y desconectar, y la alcoba principal, que combina una gran iluminación, un amplio clóset y un espacio adicional ideal como oficina o estudio. Ubicado en una zona estratégica, cerca de todo lo que necesitas, este pent-house es mucho más que un hogar: es el estilo de vida que mereces. ¡Contáctanos ya y agenda tu visita para conocerlo! G. Bermudez",16 a 30 años,
191808035.0,Apartamento,2000001.0,3.0,1.0,2.0,1.0,66.0,66.0,0.0,"Alarma, Alcantarillado, Baño Auxiliar, Bombas de gasolina, Cerca a sector comercial, Cerca centro comercial, Cerca de Zona Urbana, Circuito cerrado de TV, Closet, Cocina Integral, Colegios / Universidades, Comedor, Control de acceso digital, Cómodas vias de acceso, En Edificio, En zona residencial, Escalera de Emergencia, Garaje / Parqueadero(s), Instalación de gas, Parques cercanos, Portería / Recepción, Seguridad, Servicios Públicos, Supermercados / C.Comerciales, Trans. Público cercano, Ventilación Natural, Vigilancia 24x7, Zona de lavandería, Zona Residencial, Área Urbana","Apartamento en Arriendo Galerías, en Teusaquillo en  el Oriente de Bogotá  Apartamento  con parqueadero, aledaño a barrios como San Luis, El campin, Palermo, Teusaquillo, Siete de Agosto, a cerca a vías principales como la Calle 53, Calle 57 y Avenida Caracas , a pocos minutos del centro comercial de Galerias,  Parque de Galerias, Exito de Chapinero, El estadio Nemesio Campin , Universidad ECCI, Estación de Transmilenio de Marly ,  294-1374",16 a 30 años,
191467738.0,Apartaestudio,1350000.0,4.0,1.0,,,24.0,,7.0,"Ascensor, Citófono, Colegios / Universidades, En conjunto cerrado, Gimnasio, Jardín, Parques cercanos, Portería / Recepción, Salón Comunal, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Zona Comercial, Zona de lavandería, Zona Residencial","Se arrienda apartaestudio de un solo ambiente, cuenta con un área de 24m2, 1 baño con ducha eléctrica, cocina sencilla con estufa eléctrica de 2 puestos, closet, piso 7mo con ascensor.  NO INCLUYE SERVICIOS,NO TIENE PARQUEADERO.",1 a 8 años,
192033414.0,Casa,6500000.0,4.0,4.0,5.0,2.0,354.0,,0.0,"Cerca centro comercial, Chimenea, Instalación de gas, Piso en Baldosa /  Mármol, Vista panorámica, Zona Residencial","ARRIENDO MAGNIFICA CASA multifuncional, con excelente iluminación natural, ubicada en Chapinero/galerías, de 354 M2 construidos, con frente de 12 Mx fondo de 18 M. Usos: para EMPRESA entidad educativa, de servicios, cultural, de salud, o mixta con vivienda.  Cerca a Transmilenio, en calle de patrimonio cultural, con vigilancia 24 horas. Salón principal de 65 M2, con piso en granito de mármol, 5 áreas de alcoba/ oficina  con su clóset y ventanal,  acceso al segundo piso con espacio de 35 M2 con posibilidad de ubicar una oficina o estar de tv adicional cerrada o abierta.  Solar en primer piso de 35 M2 el cual se puede integrar con el salón principal.  Cuenta con dos aparta estudios  u oficinas independientes con baño y estudio, terraza,  6 baños en total, cocina con comedor,  garaje cubierto y antejardín con capacidad para estacionar 2  vehículos, zona de aseo, depósito, escalera principal y de servicio,  que permite dividir la casa de acuerdo a las necesidades.",más de 30 años,
10877471.0,Casa,20000000.0,4.0,8.0,8.0,4.0,960.0,960.0,3.0,"Alarma, Amoblado, Baño Auxiliar, Citófono, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Cuarto de servicio, Depósito / Bodega, Despensa, Garaje(s), Instalación de gas, Oficina de negocios, Parques cercanos, Patio, Supermercados / C.Comerciales, Terraza, Zona Comercial, Zona de lavandería, Zona Residencial","Hermosa casa Colonial Española, ubicada en teusaquillo a una cudra de parkwey, con una ubicación privilegiada, cerca de la universidad nacional, javeriana, católica entre otras y  a pocas cuadras de los lugares mas emblemaricos de Bogotá como el museo nacional, paraque nacional, clinicas,hospitales centros comerciales, con excelentes vias de acceso.  La casa cuenta con espacios increíbles ,  perfectos para desarrollar un Hotel Boutique con rooftop. Pueden disfrutar de (1) un jardín exterior, (1) una terraza con vista al centro de la ciudad  ,  (1) un  patio interno, (1) un  primer piso amplio ( para oficina o restaurante) , (1) una cocina industrial, (1) una cocina pequeña  y zona de lavandería en el segundo piso encontras (4 )cuatro  habitaciones con baño privado, (1) un baño social ,( 1) una bodega y (1) un apartamento independiente ( con  cocina americana,  sala comedor, 1 baño 2 habitaciones una de ellas con vestier ) ,  en el tercer piso (1) una habitación , (1) una bodega (1) un baño mixto ( hombre / mujer) y la terraza social con vista al centro de la ciudad.  parqueadero con capcidad de 4 carros o bodega.   La casa cuenta con un moderno sistema de seguridad ( camaras - cerca electrica- sensores inteligentes- alarma )  Arriendo amoblado 20.000.000 Arriendo sin amoblar:  negociable",más de 30 años,
191830074.0,Habitación,600000.0,4.0,1.0,1.0,,20.0,20.0,2.0,"Amoblado, Calentador, Circuito cerrado de TV, Cocina Integral, Colegios / Universidades, Instalación de gas, Parques cercanos, Sala de internet, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona de lavandería, Zona Residencial","EN ESTE MOMENTO NO HAY HABITACIONES DISPONIBLES !! (Arriendo Habitaciones $600,000 (ver enlaces con fotos, videos y precios) en sector Teusaquillo muy cerca a estación de Transmilenio (Calle 45 con Caracas) y junto a paradero de bus SITP (Calle 45 con cra 18), amobladas, Internet; Ambiente familiar, amobladas, Internet, servicios p&uacute;blicos, derecho a cocina, nevera compartida, comedor y &aacute;reas sociales; se permite ingresar solo una bicicleta propia; no hay parqueadero (ni motos ni otras bicicletas).  Una sola persona por habitaci&oacute;n, SIN MASCOTAS.  Casa Colonial con 10 habitaciones y 4 ba&ntilde;os externos completos con ducha caliente; NO HAY BA&Ntilde;OS PRIVADOS.  Mayor informaci&oacute;n  https://linktr.ee/casapinzon45?utm_source=linktree_admin_share  Requisitos y Reglamento de convivencia:  https://docs.google.com/document/d/1FUzccK6_F5y9FOIEAll-jtDtOH4_KNgHBuRD6JE0YiM/edit?usp=sharing ) Mayor informaci&oacute;n: Una vez le&iacute;dos los Requisitos y el Reglamento de Convivencia, escriba por WhatsApp al 311 218 7445.  FOTOS DE Casa 45 Zonas comunes:  https://postimg.cc/gallery/yJd4SWb  FOTOS ...  https://...</p>",16 a 30 años,A estrenar
10943447.0,Apartaestudio,1700000.0,5.0,1.0,1.0,,20.0,18.0,4.0,"Amoblado, Citófono, Cocina tipo Americano, Oficina de negocios, Parques cercanos, Piso en Baldosa /  Mármol, Portería / Recepción, Sala de internet, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial","Apartaestudio amoblado cerca a todo (Estándar 305) el valor incluye servicios públicos, internet, tv y admon.",1 a 8 años,
